cdt_last_act,cdt_plan,cdt_score,cdt_steps,cdt_subseq_last_act,cdt_subseq_plan,cdt_subseq_score,cdt_subseq_steps,cdt_subseq_validity,cdt_validity,complementary_plan,correct_part,curr_last_act,curr_plan,curr_score,curr_steps,curr_validity,domain,executability,final_score,gt_plan,improved_cdt_plan,improved_cdt_validity,improved_plan,improved_subseq_cdt_plan,improved_subseq_cdt_validity,improved_subseq_plan,improved_subseq_validity,improved_validity,instance_id,model,nr_plan_trace,plan_trace,subseq_last_act,subseq_plan,subseq_score,subseq_steps,subseq_validity,task,trace_score,curr_length,improved_steps
8,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.5,0,8,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.125,0,True,True,[],"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",8,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.5,0,True,blocksworld_3,True,0.5,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,,,1,35,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct', 6: 'correct', 7: 'correct'}",8,"['(unstack c b)', '(put-down c)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.125,0,True,_one_shot,4.0,8,0
4,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)']",1.0,0,4,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)']",0.25,0,True,True,[],"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)']",4,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)']",,,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)']",,,,,1,34,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)']",0.25,0,True,_one_shot,4.0,4,0
2,"['(pick-up c)', '(stack c a)']",2.0,0,2,"['(pick-up c)', '(stack c a)']",0.5,0,True,True,[],"['(pick-up c)', '(stack c a)']",2,"['(pick-up c)', '(stack c a)']",2.0,0,True,blocksworld_3,True,2.0,"['(pick-up c)', '(stack c a)']",,,"['(pick-up c)', '(stack c a)']",,,,,1,33,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'correct', 1: 'correct'}",2,"['(pick-up c)', '(stack c a)']",0.5,0,True,_one_shot,4.0,2,0
4,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,0,4,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.25,0,True,True,[],"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",4,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.25,0,True,_one_shot,4.0,4,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",1.0,0,4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.25,0,True,True,[],"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",,,,,1,31,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.25,0,True,_one_shot,4.0,4,0
4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",1.0,0,4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",0.25,0,True,True,[],"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",,,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",,,,,1,30,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)']",0.25,0,True,_one_shot,4.0,4,0
6,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.6666666666666666,0,6,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.16666666666666666,0,True,True,[],"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",6,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,,,1,29,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.5,0,8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.125,0,True,True,[],"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.5,0,True,blocksworld_3,True,0.5,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,28,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct', 6: 'correct', 7: 'correct'}",8,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.125,0,True,_one_shot,4.0,8,0
6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(stack c b)', '(pick-up a)', '(stack a c)']",0.6666666666666666,0,6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(stack c b)', '(pick-up a)', '(stack a c)']",0.16666666666666666,0,True,True,[],"['(unstack b c)', '(put-down b)', '(unstack c a)', '(stack c b)', '(pick-up a)', '(stack a c)']",6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(stack c b)', '(pick-up a)', '(stack a c)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(stack c b)', '(pick-up a)', '(stack a c)']",,,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(stack c b)', '(pick-up a)', '(stack a c)']",,,,,1,27,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(stack c b)', '(pick-up a)', '(stack a c)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
3,"['(unstack a c)', '(put-down a)', '(pick-up c)']",1.3333333333333333,3,3,"['(unstack a c)', '(put-down a)', '(pick-up c)']",0.3333333333333333,3,False,False,"['(stack c b)', '(pick-up a)', '(stack a c)']","['(unstack a c)', '(put-down a)', '(pick-up c)']",3,"['(unstack a c)', '(put-down a)', '(pick-up c)']",1.3333333333333333,3,False,blocksworld_3,True,1.3333333333333333,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']",,,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']",,,,,1,14,claude_3-7_sonnet,"{0: 'position', 1: 'position', 2: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct'}",3,"['(unstack a c)', '(put-down a)', '(pick-up c)']",0.3333333333333333,3,False,_state_tracking,4.0,3,0
6,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.6666666666666666,0,6,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.16666666666666666,0,True,True,[],"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",6,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,25,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
4,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,0,4,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.25,0,True,True,[],"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",4,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,0,True,blocksworld_3,True,1.0,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,24,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.25,0,True,_one_shot,4.0,4,0
6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.6666666666666666,0,6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.16666666666666666,0,True,True,[],"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",,,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",,,,,1,23,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
6,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)']",0.6666666666666666,0,6,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)']",0.16666666666666666,0,True,True,[],"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)']",6,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)']",,,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)']",,,,,1,40,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up a)', '(stack a b)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
4,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",1.0,0,4,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.25,0,True,True,[],"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",4,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",,,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",,,,,1,42,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.25,0,True,_one_shot,4.0,4,0
6,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.6666666666666666,0,6,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.16666666666666666,0,True,True,[],"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",6,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,62,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
6,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.6666666666666666,0,6,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.16666666666666666,0,True,True,[],"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",6,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,44,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
6,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.6666666666666666,0,6,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.16666666666666666,0,True,True,[],"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",6,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",,,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",,,,,1,61,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
4,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",1.0,0,4,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.25,0,True,True,[],"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",4,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",,,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",,,,,1,60,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.25,0,True,_one_shot,4.0,4,0
6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)']",0.6666666666666666,0,6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)']",0.16666666666666666,0,True,True,[],"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)']",6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)']",,,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)']",,,,,1,59,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
4,"['(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",1.0,0,4,"['(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",0.25,0,True,True,[],"['(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",4,"['(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",,,"['(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",,,,,1,58,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack b a)', '(put-down b)', '(pick-up c)', '(stack c a)']",0.25,0,True,_one_shot,4.0,4,0
8,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.5,0,8,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.125,0,True,True,[],"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",8,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.5,0,True,blocksworld_3,True,0.5,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,57,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct', 6: 'correct', 7: 'correct'}",8,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.125,0,True,_one_shot,4.0,8,0
4,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",1.0,0,4,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",0.25,0,True,True,[],"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",4,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",,,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",,,,,1,56,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",0.25,0,True,_one_shot,4.0,4,0
4,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",1.0,0,4,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.25,0,True,True,[],"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",4,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",,,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",,,,,1,55,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",0.25,0,True,_one_shot,4.0,4,0
6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.6666666666666666,0,6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.16666666666666666,0,True,True,[],"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.6666666666666666,0,True,blocksworld_3,True,0.6666666666666666,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",,,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",,,,,1,54,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}",6,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",0.16666666666666666,0,True,_one_shot,4.0,6,0
4,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",1.0,0,4,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",0.25,0,True,True,[],"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",4,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",,,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",,,,,1,53,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)']",0.25,0,True,_one_shot,4.0,4,0
4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a b)']",1.0,0,4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a b)']",0.25,0,True,True,[],"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a b)']",4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a b)']",1.0,0,True,blocksworld_3,True,1.0,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a b)']",,,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a b)']",,,,,1,52,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct'}",4,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a b)']",0.25,0,True,_one_shot,4.0,4,0
